,k,j,date,irr,geo_slice
0,Philadelphia - PA - Salem County,Class B,2013-04-01,0.31168192008025875,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2013-07-01,0.2661666417655417,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2013-10-01,0.2530742279082361,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2014-01-01,0.24529735966228516,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2014-04-01,0.2931240181049879,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2014-07-01,0.2975611623711152,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2014-10-01,0.3516661283516518,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2015-01-01,0.35554182589990635,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2015-04-01,0.35981376284971756,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2015-07-01,0.3762820373443403,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2015-10-01,0.3839612720710919,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2016-01-01,0.4069507638774803,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2016-04-01,0.43028609618462776,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2016-07-01,0.45717189983982065,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2016-10-01,0.44908208858695753,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2017-01-01,0.4308338954014357,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2017-04-01,0.43389426280247845,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2017-07-01,0.43104917611902627,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2017-10-01,0.4087170379361169,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2018-01-01,0.38516105664317624,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2018-04-01,0.37139681396261515,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2018-07-01,0.37021738009126737,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2018-10-01,0.36144661340196516,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2019-01-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2019-04-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2019-07-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2019-10-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2020-01-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2020-04-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2020-07-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2020-10-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2021-01-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2021-04-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2021-07-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2021-10-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2022-01-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2022-04-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2022-07-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2022-10-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2023-01-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2023-04-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2023-07-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2023-10-01,,Submarket - Philadelphia - PA - Salem County - Class B
0,Chicago - IL - Porter County,Class B,2001-01-01,0.5313565755589522,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2001-04-01,0.509120350398943,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2001-07-01,0.5029071320325611,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2001-10-01,0.4897170049711326,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2002-01-01,0.46007566974514047,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2002-04-01,0.43704152075382363,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2002-07-01,0.42646618009917536,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2002-10-01,0.3923342997242574,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2003-01-01,0.2905219152766225,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2003-04-01,0.24672434042889524,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2003-07-01,0.14891527170997287,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2003-10-01,0.05145251603988443,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2004-01-01,-0.031096775861672254,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2004-04-01,-0.08222017813035332,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2004-07-01,-0.10522396697823666,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2004-10-01,-0.09003213582476488,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2005-01-01,-0.050683064074035,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2005-04-01,-0.01811192676053197,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2005-07-01,0.011636193227118063,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2005-10-01,0.031479412944144025,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2006-01-01,0.04413061595707268,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2006-04-01,0.04552431119183087,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2006-07-01,0.028759033524580202,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2006-10-01,0.025070687639716427,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2007-01-01,0.01663129635380134,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2007-04-01,0.014716332039015123,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2007-07-01,0.025952055135026075,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2007-10-01,0.05779549134638873,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2008-01-01,0.2530739237319888,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2008-04-01,0.2885280560839496,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2008-07-01,0.34894039509425956,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2008-10-01,0.4291710844383865,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2009-01-01,0.5031057183339,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2009-04-01,0.5266855895268732,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2009-07-01,0.5300967308925335,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2009-10-01,0.5210912720145184,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2010-01-01,0.4764666952782928,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2010-04-01,0.42647356427954497,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2010-07-01,0.3908377735891786,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2010-10-01,0.33926803463856237,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2011-01-01,0.287052990067008,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2011-04-01,0.2756721035276213,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2011-07-01,0.31740088968424907,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2011-10-01,0.3306984354537321,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2012-01-01,0.33620070001887914,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2012-04-01,0.33115786324931573,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2012-07-01,0.3332363411000969,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2012-10-01,0.32553774955907677,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2013-01-01,0.3171128282786668,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2013-04-01,0.3236788094700036,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2013-07-01,0.31638252005199763,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2013-10-01,0.27473167650474295,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2014-01-01,0.26366649370533746,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2014-04-01,0.2322820177382905,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2014-07-01,0.24003835778559712,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2014-10-01,0.24301699075022976,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2015-01-01,0.24579258909174273,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2015-04-01,0.2410792283031571,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2015-07-01,0.24789508295425144,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2015-10-01,0.2633828115963044,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2016-01-01,0.2911759834235439,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2016-04-01,0.3166474597381348,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2016-07-01,0.3343656864872766,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2016-10-01,0.33341982977416795,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2017-01-01,0.32920389216420287,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2017-04-01,0.33991624440262713,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2017-07-01,0.344910023617351,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2017-10-01,0.31876734286475594,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2018-01-01,0.2638528862931655,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2018-04-01,0.22901367129655914,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2018-07-01,0.22286221661967542,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2018-10-01,0.3105216850149586,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2019-01-01,,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2019-04-01,,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2019-07-01,,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2019-10-01,,Submarket - Chicago - IL - Porter County - Class B
0,Chicago - IL - Porter County,Class B,2020-01-01,,Submarket - Chicago - IL - Porter County - Class B
